#TYPE Selected.Microsoft.ActiveDirectory.Management.ADUser
"SamAccountName","passwordlastset","passwordneverexpires","Enable"
"joandrade","28/05/2018 08:20:57","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"joanna.barreiros","16/03/2020 10:50:29","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"joao.burioli",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"joao.velasco",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"joaofsilva","03/03/2020 06:05:15","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jobasilva",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jobsilva","25/03/2019 10:00:50","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jocnascimento","04/02/2020 07:06:08","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jocsilva","19/03/2020 10:21:34","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"joelma.bento","28/02/2020 07:15:27","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jofreitas",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jofsilva",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jogsilva","16/11/2019 13:33:41","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"john.silva",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"JoiSouza","09/03/2020 10:58:20","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jojesus","08/04/2019 08:29:34","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jojsilva","29/09/2019 13:20:34","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jojunior","16/03/2020 07:51:03","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"JOliveira","21/02/2020 08:58:30","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jomoliveira","20/02/2020 06:43:37","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jonascimento","27/02/2020 09:02:37","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jonathan.soares",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jonnes.silva","12/03/2020 09:58:04","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jonsilva",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"JOOliveira","28/02/2020 07:35:15","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jooliveira1",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jopinto",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jorge.conceicao",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jorge.molgora","28/02/2020 15:39:52","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"JorSilva","10/03/2020 16:57:12","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jorsouza",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"josccsilva","19/05/2010 13:19:01","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jose.a.junior",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jose.a.pereira",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jose.aguiar",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jose.alves",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jose.f.pereira","10/02/2020 05:34:34","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jose.j.santos","02/03/2020 07:44:20","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jose.junior",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jose.lima1",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jose.ronaldo",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"josilva","19/02/2020 08:00:22","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"josimar.souza",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"josimoes",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"josrosa",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"josssilva","09/10/2013 10:42:30","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"josy.ferreira",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jovsilva","10/02/2020 07:16:13","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jozsilva","10/10/2017 14:01:43","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jpacheco",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jpasilva","20/03/2020 06:59:16","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jpedreira","17/03/2020 12:49:19","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jpedrosa","22/10/2019 09:08:24","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jpena","20/02/2020 14:48:46","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jpereira","28/05/2018 14:11:39","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jperico","20/03/2020 11:18:49","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jpinto","04/01/2019 06:56:40","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jpoliveira","09/03/2020 07:31:43","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jpossidonio","12/03/2020 18:44:40","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jppontes","10/02/2020 08:58:06","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jpreis","10/04/2018 14:03:13","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jpsilva","16/03/2020 08:15:38","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jpsouza","17/02/2020 08:18:26","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jqandrade","22/11/2019 08:52:58","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jquerne","01/11/2018 11:02:45","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jrabelo","19/09/2019 13:18:51","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jramm","11/03/2020 12:34:10","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"JRamos","12/02/2020 10:07:28","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jrcarvalho","02/03/2020 09:27:59","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jrcosta",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jreis","12/09/2017 09:46:31","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jribeiro","20/03/2020 11:21:56","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"JRocha","17/02/2020 09:26:11","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jrogedo",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jroliveira","22/02/2020 08:12:41","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jroverao",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jrsilva","19/03/2020 17:08:39","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"JSamuel","08/08/2019 13:42:09","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jsantos","18/03/2020 10:38:35","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jsaraiva","09/10/2018 14:33:52","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jscardoso",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jschimit","17/03/2020 08:07:42","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jscott","21/12/2017 08:41:14","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jsdantas","06/03/2020 14:43:17","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jsdias","21/10/2019 07:49:58","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jsferreira","10/09/2018 09:13:59","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jsfranca","02/08/2018 08:06:58","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jsgsilva","10/02/2020 07:51:35","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"JSilva","16/05/2019 07:17:46","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jsilveira","08/01/2018 10:32:08","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"JSimoes","11/03/2020 06:01:41","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jsimoes1","11/01/2012 12:41:29","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jsousa","17/02/2020 08:34:59","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jsouza","25/10/2018 12:36:37","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jspereira","03/03/2020 09:58:06","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jstefane","06/01/2020 08:39:20","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jsuares","29/04/2019 09:54:22","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jsvinagre","10/03/2020 08:50:00","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jteixeira","16/03/2020 12:00:14","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jterra","15/01/2018 08:37:52","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jtibaes","02/03/2020 09:21:13","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jtramarin",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jtrarbach","23/03/2020 09:24:58","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"JTSilva","04/03/2020 07:33:34","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"juan.santos","19/03/2020 09:54:56","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jubsilva","27/01/2020 07:55:26","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"Jucarvalho","16/03/2020 07:12:23","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jucsilva","23/03/2020 07:24:03","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"juliana.anjos","10/02/2020 10:59:25","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"juliana.araujo","12/03/2020 08:09:40","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"juliana.farah","19/02/2020 14:41:04","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"juliana.guimaraes","02/03/2020 10:34:00","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"juliana.nascimento","21/03/2020 12:50:26","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"juliana.souza","17/02/2020 10:29:00","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"juliano.pacheco","11/03/2020 10:31:15","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"julio.macedo",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"julio.pinheiro",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"julpereira","12/03/2020 07:18:06","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jumonteiro","12/08/2019 10:26:20","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jupereira","09/04/2018 08:24:12","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"juridico","27/06/2019 14:58:08","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"juridicopaulinia","08/10/2018 10:05:16","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jusilva","21/12/2017 07:17:24","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jvalentim",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jvaz","23/03/2020 07:33:42","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jvelasco","06/03/2020 10:11:48","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jvidal","28/07/2016 08:04:03","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jvieira","17/02/2020 09:53:43","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jvincula",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jvlopes","15/08/2016 13:27:19","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jvoliveira","19/03/2020 17:47:15","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jvsilva","09/03/2020 07:05:38","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"JVSoares","06/03/2020 09:40:54","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jximenes","08/08/2016 10:06:11","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jzeidler","27/02/2020 13:32:15","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"kaique.silva","17/03/2020 08:47:34","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"kalves","24/10/2019 10:07:58","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"kamaral","04/03/2020 11:58:22","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"kasilva","11/12/2019 15:11:59","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"kbaragli","01/02/2018 06:35:52","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"kblima","10/02/2020 08:28:02","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"kbsilva","16/03/2020 13:32:34","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"kcalmeida","11/02/2020 12:59:10","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"KCardoso","07/02/2020 13:01:48","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"kcmonteiro","25/10/2018 10:11:19","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"kcosta",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"kelvin.santos",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"kemylson.menezes",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"Keugenio","03/03/2020 10:08:46","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"kevely.nunes","27/02/2020 14:17:07","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"KFernandes","18/03/2020 08:47:07","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"kfialho","26/02/2020 13:47:08","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"kfigueiredo","17/03/2020 17:39:11","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"kgsouza","07/02/2020 11:24:44","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"khofe","12/03/2020 08:58:34","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"KLeal","19/03/2020 07:51:20","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"klferreira","10/03/2020 14:38:05","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"klima","04/03/2020 08:37:05","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"kmartins","12/03/2020 09:42:09","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"Kmoncao","19/03/2020 05:51:33","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"kmonteiro","27/02/2020 08:51:15","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"kmota","28/02/2019 12:38:53","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"kmsilva","27/01/2020 07:58:39","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"knienow","09/03/2020 07:23:52","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"koliveira","09/03/2020 12:37:32","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"kpereira","27/02/2020 09:24:47","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"kphilogene","11/02/2020 10:19:37","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"krbtgt",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"krodrigues","14/06/2016 14:54:07","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"ksilva","30/11/2016 06:54:25","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"ksouza","16/03/2020 07:30:07","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"labreu","23/03/2020 12:31:12","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"laercio.silva",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"lafernandes","10/02/2020 15:07:45","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
